doc_id,headline
2714,"Ueno lifts Japan to most judo gold ever ATHENS (Kyodo) Masae Ueno captured the women #39;s 70-kg gold medal, but Hiroshi Izumi had to settle for silver in the men #39;s 90-kg in the judo competition at the Athens Olympics on Wednesday."
2715,A Note to Lula: Haiti Is in Brazil The English writer George Orwell once expressed doubts about the wisdom of sports contests as a way of bringing nations together. He was writing during the Cold War when the sports arena became a substitute battlefield between the West and East.
2716,Wilkinson to raise the bar Sir Clive Woodward yesterday joined the chorus of acclaim that greeted Jonny Wilkinson #39;s return to action on Tuesday night after eight months on the sidelines with a neck injury.
2717,"Sharon Rebuffed by Party, as Arafat Admits Making Mistakes AMALLAH, West Bank, Aug. 18 - The leaders of Israel and the Palestinians faced deep dissension in their constituencies on Wednesday, with Yasir Arafat making a rare admission of personal error to those seeking change, and Ariel Sharon ..."
2718,"Bomb Is Defused Near a Villa Where Berlusconi Met With Blair OME, Aug. 18 - The police defused a bomb early Wednesday morning in Porto Rotondo, Sardinia, the town where hours earlier Prime Minister Silvio Berlusconi had entertained the British prime minister, Tony Blair, and his wife, Cherie."
2719,Eight dead as typhoon brings heavy rain to southern Japan Eight people are dead and two are missing in southern Japan because of heavy rain brought by a typhoon.
2720,Vaughan banks on attack ENGLAND captain Michael Vaughan said today that he expects an evenly matched series with South Africa but suggests his bowlers hold the key.
2721,Colombia reverses hostages stance Colombia offers to exchange jailed rebels for hostages held by Farc militants - a reversal of earlier policy.
2722,"Poll: Voters Eyeing National Security WASHINGTON - Concern about national security is dominating public attention in the final months of the presidential campaign because of continuing fears of terrorism and unhappiness about the war in Iraq, according to a poll released Wednesday.   ""For the first time since the Vietnam era, national security issues are looming larger than economic issues in an election year,"" said Andrew Kohut, director of the Pew Research Center for the People   the Press..."
2723,"EU Appeal to US to bring up Dollar European Central Bank President Jean- Claude Trichet joined European finance ministers in appealing to the US to stem the decline of the dollar, warning that the currencys slide risks derailing global growth."
2724,"Putting the PC in the PRC IBM may need to do some creative deal making in order to sell PC business to China #39;s Lenovo. By Robert Cyran, Breakingviews. LONDON (Breakingviews) - It #39;s no surprise IBM is in talks to sell its PC business"
2725,"Freddie Mac May Face SEC Action (Reuters) Reuters - Freddie Mac (FRE.N), the No. 2 U.S.\mortgage finance company, on Wednesday said it may face civil\action from the U.S. Securities and Exchange Commission for\possible violations of securities laws."
2726,"Mars Rovers Find More Evidence of Water (AP) AP - The twin Mars rovers have found a wonderland of weird rocks and enticing dunes along with more evidence the Red Planet once had water, NASA scientists said Wednesday."
2727,"Nestle #39;s 1st-Half Net Profit Hits \$2.28B VEVEY, Switzerland Aug. 18, 2004  Nestle SA posted a modest 2 percent increase in profits for the first half of the year as it faced such challenges as higher prices for raw materials like milk and coffee as well as cooler temperatures,which dampened ..."
2728,"Google Inc. says its initial public shares are priced at \$85 each SAN JOSE, Calif. (CP) - Google Inc. says its initial public shares are priced at \$85 each, at the low end of the Internet search giant #39;s downgraded estimates."
2729,"Pakistan Mobile Phone Firms Vie for Pent-Up Demand ISLAMABAD (Reuters) - Tens of thousands of Pakistanis endured hours of stifling heat this week to accept an offer of free mobile phone connections, a sign of the pent-up demand in a country where cell phone usage has remained low."
2730,A quick getaway: Greek sprinters beat expulsion by walking out on the games The final curtain yesterday came down on the Greek tragedy which has overshadowed the first week of the Athens Olympics when the sprinters Kostas Kederis and Ekaterini Thanou withdrew from the games.
2731,"Pettitte out for the season PHILADELPHIA -- Andy Pettitte #39;s first year as a non-Yankee ended yesterday in appropriately depressing fashion: His team was here at Citizens Bank Park, and he was back home in Houston, preparing for season-ending surgery."
2732,"Canadian Allenby, NCAA champion Moore advance at US Amateur golf event MAMARONECK, NY (CP) - NCAA champion Ryan Moore and Canadian James Allenby were among 32 golfers who advanced with match-play victories Wednesday at the US Amateur."
2733,Australia #39;s Downer Calls on North Korea to Attend Nuclear Talks Aug. 19 (Bloomberg) -- Australian Foreign Minister Alexander Downer said he used his visit to North Korea to call on the communist country to attend the next round of six-nation talks on dismantling its nuclear program.
2734,"Lourdes needs manna from heaven The Catholic shrine of Lourdes yesterday opened a special bank account and appealed for donations from the faithful after it emerged that last weekend #39;s visit by the Pope had left it with a 1.2m (812,000) deficit."
2735,"Google IPO Prices at  #36;85/share - Source (Reuters) Reuters - Google Inc.'s GOOG.O initial\public offering of 19.6 million shares priced at  #36;85 each, the\low end of their projected range, a source familiar with the\auction said on Wednesday, raising  #36;1.67 billion and making it\the fourth-largest U.S. IPO this year."
2736,"Google IPO Prices at \$85/share - Source  SAN FRANCISCO (Reuters) - Google Inc.'s GOOG.O initial  public offering of 19.6 million shares priced at \$85 each, the  low end of their projected range, a source familiar with the  auction said on Wednesday, raising \$1.67 billion and making it  the fourth-largest U.S. IPO this year."
2737,Google's Insiders Strike It Rich With IPO (AP) AP - Lots of people are hoping to get rich off Google Inc.'s stock now that the online search engine's IPO is finally completed. Here's a look at some of the investors that have already locked in huge profits by selling a portion of their stakes:
2738,Car-Tracking Device Trades Privacy for Dollars (Ziff Davis) Ziff Davis - Opinion: A device using GSM/GPS wireless that reports your car's wherabouts #151;which is in pilot testing for a British insurance company #151;is the latest example of a technology marvel that brings a serious loss of privacy.
2739,"Lindows Backs Out of IPO (Ziff Davis) Ziff Davis - Fresh out of its  #36;20 million settlement with Microsoft, the company says it ""won't be forced into a cut-rate IPO by a fickle stock market."" Instead, it plans to wait until conditions improve."
2740,"More evidence of Martian water NASA #39;s Mars rovers have uncovered more tantalizing evidence of a watery past on the Red Planet, scientists said Wednesday. And the rovers, Spirit and Opportunity, are continuing to do their jobs months after they were expected to ..."
2741,"Alison Williamson takes bronze to hit her Olympic target after 12 years Inspired by the magnificent surroundings of the Panathinaiko stadium and assisted by a gust of wind and a police siren, the British archer Alison Williamson ended her 12-year quest for an Olympic medal at the fourth attempt when she won bronze in the ..."
2742,"ATHENS OLYMPICS 2004 / Ueno wins Japan #39;s 5th judo gold Masae Ueno will certainly have a tale to tell when she gets back to her Tokyo office. Ueno joined the parade of Japanese Olympic judo champions, winning the women #39;s 70-kilogram gold medal Wednesday."
2743,"Wilkinson #39;s form cheers Woodward The optimism felt by Jonny Wilkinson following his successful comeback for Newcastle in Galway this week was echoed yesterday by a buoyant Sir Clive Woodward, who can now look forward to welcoming his prize asset back into the England fold next month."
2744,Football: Early Case Of Liver Damage LIVERPOOL unveiled new signing Antonio Nunez yesterday - but just a few hours later he was lying in agony on the treatment table. The Spaniard - who joined from Real Madrid as part of the deal that saw Michael Owen head in the opposite ...
2745,"Sadr agrees to end Najaf crisis: Iraqi delegates BAGHDAD, Aug. 18 (Xinhuanet) -- Iraqi delegates to a conference choosing a national assembly said on Wednesday that radical Shiite cleric Moqtada al-Sadr had agreed to government demands to end the crisis in the holy city of Najaf, 160 km south of ..."
2746,"Radical group plants bomb near Blair holiday villa THE threat to leading politicians from terrorist attack was underlined yesterday when extremists were able to plant a bomb close to the Sardinian villa where Tony and Cherie Blair were staying as guests of Silvio Berlusconi, the Italian prime minister."
